"PlayerID","gameID","faction","forceOrg","ROW/Subfaction","alliedFaction","warlordTrait","VPs","warlord","listName"
"CS","0140","Militia & Cults","Onslaught","","","Master of the Vanguard","2","Force Commander",""
"TY","0141","Militia & Cults","Crusade","","","The Death of Flesh","15","Rogue Psyker",""
"YY","0142","Salamanders","Onslaught","","","Bloody Handed","12","Praevian",""
"TK","0143","Sons of Horus","Crusade","","Emperor's Children","Perfected Targeting","5","Siege Breaker",""
"MB","0144","Mechanicum","Leviathan","Ordo Reductor","","Perfected Targeting","1","Magos Reductor Calleb Decima",""
"RB","0145","Imperial Fists","Castellan","The Serpent's Bane","","Connoisseur of Alien Curios","7","Armistos",""
"HL","0146","Militia & Cults","Crusade","","","Connoisseur of Alien Curios","7","Force Commander",""
"CD","0147","Blood Angels","Castellan","Death Seekers","Space Wolves","Uncanny Survivor","15","Librarian",""
"VM","0148","Word Bearers","Leviathan","","","Child of Terra","8","Centurion",""
"UY","0149","Solar Auxilia","Castellan","","","Coordinated Assault","3","Strategos",""
"AA","0150","Space Wolves","Crusade","Vigil Opertii Mission","","Robber Baron","6","Praevian",""
"OH","0151","Sons of Horus","Leviathan","","","Shattering Bombardment","2","Master of Signals",""
"AN","0152","Iron Hands","Castellan","3rd Company Elite","","Favoured of Mars","15","Librarian",""
"YT","0153","Death Guard","Onslaught","Chogorian Brotherhood","","Paladin of Glory","14","Primus Medicae",""
"GE","0154","Salamanders","Onslaught","The Crimson Path","","Hell Rider","2","Forge Lord",""
"UH","0155","Iron Warriors","Castellan","The Long March","","Master of Mechanisms","8","Primus Medicae",""
"IY","0156","Dark Angels","Castellan","The Eskaton Imperative","Alpha Legion","Tenacity","6","Librarian",""
"IO","0157","Blood Angels","Castellan","The Pale Hunters","","Tenacity","13","Praetor Tribune",""
"HH","0158","Mechanicum","Crusade","","Questoris Knights","Legendary Fighter","9","Archmagos Inar Satarael",""
"SD","0159","Thousand Sons","Crusade","The Stone Gauntlet","","Master of Mechanisms","10","Chaplain",""
"SX","0160","Alpha Legion","Castellan","The Cross of Bone","Night Lords","Void Master","13","Praetor Tribune",""
"XP","0161","Questoris Knights","Onslaught","","","Predictive Augury","15","Archmagos Draykavac",""
"ZJ","0162","Dark Angels","Crusade","","Blood Angels","Master of Defence","12","Armistos",""
"NL","0163","Space Wolves","Crusade","The Serpent's Bane","","Blind Barrage","8","Armistos",""
"SQ","0164","Raven Guard","Onslaught","The Day of Sorrow","","The Dust of a Thousand Worlds","10","Chaplain",""
"AR","0165","Shattered Legions","Crusade","The Awakening Fire","","Siege Master","9","Praevian",""
"EC","0166","Questoris Knights","Leviathan","","Salamanders","Child of Terra","12","Lord Scion",""
"KB","0167","Blackshields","Castellan","","","Shattering Bombardment","14","Vigilator",""
"VZ","0168","Night Lords","Crusade","The Covenant of Fire","","Void Walker","4","Herald",""
"SN","0169","Militia & Cults","Leviathan","","Alpha Legion","Tenacity","14","Discipline Master",""
"RB","0170","Death Guard","Onslaught","Berserker Assault","","Predictive Augury","14","Primus Medicae",""
"OO","0171","Shattered Legions","Castellan","The Black Reaving","","Conqueror of Cities","2","Primus Nullificator",""
"CV","0172","Ultramarines","Castellan","","","Marcher Lord","3","Champion",""
"CP","0173","Word Bearers","Leviathan","","","Child of Terra","3","Mortificator",""
"YO","0174","Emperor's Children","Crusade","The Hammer of Olympia","","Beloved of the People","2","Delegatus",""
"NK","0175","Imperial Fists","Crusade","The Eskaton Imperative","","Master of the Vanguard","12","Mortificator",""
"UR","0176","Mechanicum","Crusade","","","Indomitable","10","Anacharis Scoria",""
"BW","0177","World Eaters","Onslaught","","","Void Walker","3","Praevian",""
"VM","0178","Death Guard","Leviathan","","","Inspiring Presence","10","Centurion",""
"WP","0179","Iron Warriors","Crusade","Last of the Serrated Sun","Alpha Legion","Princeps of Deceit","3","Esoterist",""
"YH","0180","Ultramarines","Crusade","","","Beloved of the People","1","Warmonger",""
"VC","0181","Death Guard","Crusade","","Imperial Fists","Coordinated Assault","11","Primus Nullificator",""
"LN","0182","Iron Warriors","Crusade","","","Merchant Princeling","14","Praetor Tribune",""
"PP","0183","Questoris Knights","Crusade","","","Perfected Targeting","8","Seneschal",""
"EN","0184","Questoris Knights","Castellan","","","Indomitable","4","Lord Scion",""
"BG","0185","World Eaters","Onslaught","Hunter-Killer Mission","","Master of Offence","11","Warmonger",""
"EB","0186","Emperor's Children","Crusade","Horror Cult","","Predictive Augury","15","Armistos",""
"WO","0187","Solar Auxilia","Leviathan","","","Coordinated Assault","2","Auxilia Tank Commander",""
"EV","0188","Thousand Sons","Onslaught","","Word Bearers","Blind Barrage","8","Moritat",""
"ZR","0189","Iron Warriors","Crusade","The Serpent's Bane","","Bitter Blood","5","Moritat",""
"SK","0190","Militia & Cults","Onslaught","","","Bitter Blood","14","Discipline Master",""
"AU","0191","Blood Angels","Castellan","","Mechanicum","Robber Baron","6","Chaplain",""
"EB","0192","Word Bearers","Leviathan","","Mechanicum","Void Master","10","Centurion",""
"OR","0193","Solar Auxilia","Crusade","","","Target Priority","11","Lord Marshal Ireton MaSade",""
"JO","0194","Ultramarines","Onslaught","Brethren of Iron","Thousand Sons","Master Tactician","5","Chaplain",""
"NJ","0195","Iron Warriors","Crusade","Creeping Death","","Shattering Bombardment","14","Praetor",""
"KC","0196","Night Lords","Onslaught","The Cross of Bone","Iron Hands","Bitter Blood","5","Master of Signals",""
"DW","0197","Militia & Cults","Leviathan","","","World Burner","8","Force Commander",""
"JJ","0198","Imperial Fists","Crusade","","Militia & Cults","Ruthless Tyrant","11","Primus Nullificator",""
"WP","0199","Death Guard","Castellan","Armoured Spearhead","Alpha Legion","Void Walker","14","Primus Medicae",""
"FI","0200","Emperor's Children","Leviathan","","","Void Master","3","Vigilator",""
"LE","0201","Alpha Legion","Leviathan","The Unbroken Vow","","Intimidating Presence","2","Primus Medicae",""
"YJ","0202","Blood Angels","Castellan","The Day of Revelation","","World Burner","4","Herald",""
"QH","0203","Militia & Cults","Crusade","","Sons of Horus","Tenacity","3","Platoon Commander",""
"HZ","0204","Iron Hands","Leviathan","","","Master Tactician","9","Praetor Tribune",""
"FL","0205","Shattered Legions","Crusade","Headhunter Leviathal","Death Guard","Tenacity","2","Mortificator",""
"LJ","0206","Word Bearers","Onslaught","","","Night Attacker","1","Primus Medicae",""
"XP","0207","Solar Auxilia","Crusade","","","Connoisseur of Alien Curios","9","Strategos",""
"OX","0208","Imperial Fists","Crusade","","Questoris Knights","Merchant Princeling","2","Forge Lord",""
"EE","0209","Dark Angels","Onslaught","","","Siege Master","3","Champion",""
"JK","0210","Sons of Horus","Onslaught","Creeping Death","","Divide to Conquer","9","Librarian",""
"SA","0211","Blackshields","Crusade","Pride of the Legion","","Blind Barrage","11","Siege Breaker",""
"BZ","0212","White Scars","Leviathan","","","Paladin of Glory","7","Delegatus",""
"WM","0213","Shattered Legions","Onslaught","Berserker Assault","","Coordinated Assault","9","Forge Lord",""
"MF","0214","Imperial Fists","Castellan","The Day of Sorrow","Emperor's Children","Master of the Vanguard","7","Primus Nullificator",""
"OA","0215","Night Lords","Castellan","The Day of Revelation","","Master of Defence","10","Librarian",""
"MW","0216","Alpha Legion","Onslaught","The Swift Blade","White Scars","Shattering Bombardment","15","Chaplain",""
"JQ","0217","Salamanders","Onslaught","Berserker Assault","White Scars","Tenacity","11","Primus Medicae",""
"TM","0218","Death Guard","Leviathan","The Day of Revelation","","Uncanny Survivor","14","Champion",""
"YK","0219","Imperial Fists","Onslaught","Horror Cult","Sons of Horus","Master of Ambush","4","Master of Signals",""
"KJ","0220","Thousand Sons","Castellan","Chymeriae","Ultramarines","Favoured of Mars","10","Chaplain",""
"YT","0221","World Eaters","Onslaught","","","Inspiring Presence","3","Delegatus",""
"SX","0222","Iron Warriors","Castellan","Sacrificial Offering","Dark Angels","Blind Barrage","6","Chaplain",""
"FQ","0223","Emperor's Children","Castellan","","","Night Attacker","12","Champion",""
"CX","0224","Questoris Knights","Onslaught","","","Conqueror of Cities","10","Lord Scion",""
"JD","0225","Mechanicum","Castellan","Ordo Reductor","","Legendary Fighter","3","Magos Prime",""
"SP","0226","Salamanders","Castellan","The Head of the Gorgon","","Siege Master","11","Forge Lord",""
"UL","0227","Thousand Sons","Crusade","","","Coordinated Assault","13","Praevian",""
"BE","0228","Shattered Legions","Onslaught","","","Perfected Targeting","1","Praevian",""
"RW","0229","Emperor's Children","Leviathan","The Swift Blade","","Master of Defence","7","Praetor",""
"ZZ","0230","Emperor's Children","Onslaught","The Serpent's Bane","","The Dust of a Thousand Worlds","2","Forge Lord",""
"BM","0231","Raven Guard","Castellan","Zone Mortalis Assault Force","","Connoisseur of Alien Curios","9","Primus Nullificator",""
"YO","0232","Dark Angels","Onslaught","Ironfire","","Predictive Augury","3","Delegatus",""
"QH","0233","Emperor's Children","Castellan","","","Immovable Object","15","Praetor",""
"XS","0234","Raven Guard","Crusade","","","Blind Barrage","5","Centurion",""
"PR","0235","World Eaters","Onslaught","Liberation Force","Blood Angels","Tenacity","2","Master of Signals",""
"VA","0236","Death Guard","Onslaught","3rd Company Elite","","Ruthless Tyrant","1","Herald",""
"AN","0237","Alpha Legion","Leviathan","","","Shattering Bombardment","11","Warmonger",""
"NI","0238","Death Guard","Castellan","","","Immovable Object","12","Librarian",""
"JE","0239","Imperial Fists","Onslaught","","","Blind Barrage","10","Primus Nullificator",""
"TD","0240","Blackshields","Castellan","","","Conqueror of Cities","3","Siege Breaker",""
"OQ","0241","World Eaters","Onslaught","Orphans of War","Shattered Legions","Ruthless Tyrant","14","Forge Lord",""
"DZ","0242","Questoris Knights","Onslaught","","","Marcher Lord","9","Lord Scion",""
"OE","0243","White Scars","Leviathan","","World Eaters","Paladin of Glory","11","Warmonger",""
"BQ","0244","Thousand Sons","Crusade","Chogorian Brotherhood","","Robber Baron","3","Mortificator",""
"MA","0245","Death Guard","Crusade","Terror Assault","","Intimidating Presence","7","Herald",""
"VE","0246","Salamanders","Leviathan","The Head of the Gorgon","","Merchant Princeling","4","Delegatus",""
"FN","0247","Blackshields","Onslaught","","","Lord of the Abyss","7","Esoterist",""
"IF","0248","Iron Hands","Leviathan","","","Beloved of the People","15","Praevian",""
"HF","0249","Alpha Legion","Leviathan","","Salamanders","Robber Baron","5","Mortificator",""
"HW","0250","Shattered Legions","Castellan","The Guard of the Crimson King","World Eaters","Favoured of Mars","5","Chaplain",""
"DG","0251","Raven Guard","Onslaught","Zone Mortalis Assault Force","","Hell Rider","12","Herald",""
"DH","0252","Space Wolves","Crusade","Decapitation Strike","","Legendary Fighter","12","Primus Medicae",""
"QK","0253","Salamanders","Leviathan","Brethren of Iron","","Glorious Renown","11","Forge Lord",""
"UR","0254","Shattered Legions","Onslaught","The Logos Lectora","","Robber Baron","3","Praetor",""
"RA","0255","Salamanders","Crusade","Orbital Assault","Death Guard","Perfected Targeting","9","Praetor",""
"KH","0256","Raven Guard","Crusade","","","Master of the Vanguard","13","Champion",""
"PC","0257","Word Bearers","Castellan","The Storm of War","","Robber Baron","8","Praevian",""
"EX","0258","Salamanders","Leviathan","","","Shattering Bombardment","7","Master of Signals",""
"HH","0259","Word Bearers","Leviathan","The Stone Gauntlet","","Glorious Renown","11","Praetor Tribune",""
"IR","0260","Solar Auxilia","Castellan","","World Eaters","Void Master","5","Legate Commander",""
"ZC","0261","Mechanicum","Castellan","","Blood Angels","Target Priority","7","Secutarii Axiarch",""
"QW","0262","Militia & Cults","Onslaught","","","Coordinated Assault","1","Discipline Master",""
"MZ","0263","Iron Warriors","Castellan","Sky Hunter Phalanx","","Marcher Lord","1","Master of Signals",""
"NE","0264","Shattered Legions","Onslaught","","","Perfected Targeting","5","Champion",""
"ZP","0265","Death Guard","Onslaught","Fury of the Ancients","","Dread Rites","5","Primus Nullificator",""
"WX","0266","Dark Angels","Castellan","Chymeriae","Thousand Sons","Tenacity","4","Centurion",""
"HR","0267","Blackshields","Leviathan","Headhunter Leviathal","","Bloody Handed","13","Master of Signals",""
"YX","0268","Death Guard","Crusade","The Axis of Dissolution","","Master of Mechanisms","12","Centurion",""
"BZ","0269","Imperial Fists","Castellan","","","Strategic Genius","1","Primus Medicae",""
"RY","0270","Iron Warriors","Castellan","Sacrificial Offering","","Intimidating Presence","3","Warmonger",""
"DB","0271","Ultramarines","Leviathan","Fury of the Ancients","","Child of Terra","9","Master of Signals",""
"SH","0272","Militia & Cults","Onslaught","","Salamanders","Immovable Object","12","Platoon Commander",""
"YX","0273","Blood Angels","Castellan","Orbital Assault","","Void Walker","2","Master of Signals",""
"HP","0274","Shattered Legions","Crusade","The Cross of Bone","","Paladin of Glory","4","Moritat",""
"YK","0275","Iron Hands","Castellan","Creeping Death","","Master of Ambush","7","Librarian",""
"HY","0276","Shattered Legions","Castellan","The Eskaton Imperative","","Uncanny Survivor","2","Moritat",""
"FS","0277","Mechanicum","Castellan","Legio Cybernetica","","Master of Ambush","5","Anacharis Scoria",""
"ZV","0278","Blackshields","Castellan","","","Legendary Fighter","8","Centurion",""
"MQ","0279","Word Bearers","Leviathan","","Blood Angels","Night Attacker","3","Mortificator",""
"AM","0280","Word Bearers","Crusade","","","Hell Rider","15","Praetor Tribune",""
"EK","0281","Sons of Horus","Onslaught","After Isstvan","Blood Angels","Connoisseur of Alien Curios","15","Herald",""
"WC","0282","Blackshields","Crusade","The Seekers Arrow","","Bitter Blood","7","Primus Nullificator",""
"GB","0283","Ultramarines","Leviathan","The Day of Sorrow","Questoris Knights","Uncanny Survivor","4","Warmonger",""
"JK","0284","Alpha Legion","Crusade","","","Intimidating Presence","14","Praetor Tribune",""
"ES","0285","Dark Angels","Castellan","The Maru Skara","","World Burner","3","Primus Nullificator",""
"PN","0286","Dark Angels","Castellan","","","Target Priority","15","Centurion",""
"MV","0287","Space Wolves","Leviathan","Outlanders","","Indomitable","5","Herald",""
"VY","0288","Militia & Cults","Leviathan","","","Master of Manoeuvre","5","Force Commander",""
"AQ","0289","Dark Angels","Castellan","The Maru Skara","","Master Tactician","12","Delegatus",""
"QU","0290","Ultramarines","Leviathan","The Bloodied Claws","","Blind Barrage","5","Moritat",""
"DI","0291","Dark Angels","Crusade","Armoured Spearhead","","Void Walker","8","Praevian",""
"QL","0292","Militia & Cults","Onslaught","","","Inspiring Presence","4","Discipline Master",""
"FJ","0293","Blackshields","Crusade","Sagyar Mazan","","Uncanny Survivor","10","Siege Breaker",""
"JA","0294","Blood Angels","Onslaught","Sagyar Mazan","Iron Warriors","Puissant Commander","14","Herald",""
"VO","0295","Night Lords","Onslaught","Headhunter Leviathal","Death Guard","Conqueror of Cities","3","Forge Lord",""
"YE","0296","Night Lords","Leviathan","Creeping Death","","Princeps of Deceit","13","Librarian",""
"TW","0297","Death Guard","Crusade","The Bloodied Gauntlet","","Bitter Blood","8","Chaplain",""
"LC","0298","Death Guard","Leviathan","Sacrificial Offering","","Inspiring Presence","3","Armistos",""
"DT","0299","Blood Angels","Castellan","","Night Lords","Master of the Vanguard","10","Master of Signals",""
"PE","0300","Space Wolves","Castellan","The Long March","","The Death of Flesh","8","Vigilator",""
"XZ","0301","Blood Angels","Castellan","The Maru Skara","","Favoured of Mars","13","Mortificator",""
"PN","0302","Iron Hands","Crusade","The Coils of the Hydra","","Blind Barrage","7","Mortificator",""
"PD","0303","Alpha Legion","Leviathan","The Covenant of Fire","","Bitter Blood","1","Master of Signals",""
"VG","0304","Emperor's Children","Onslaught","","","Paladin of Glory","8","Armistos",""
"DC","0305","World Eaters","Castellan","Headhunter Leviathal","","Uncanny Survivor","2","Chaplain",""
"JW","0306","Iron Hands","Castellan","Angel's Wrath","Alpha Legion","Master of Mechanisms","8","Librarian",""
"ZE","0307","Mechanicum","Castellan","","Sons of Horus","Merchant Princeling","4","Archmagos Dominus",""
"JL","0308","White Scars","Crusade","","","Marcher Lord","9","Siege Breaker",""
"FZ","0309","Death Guard","Leviathan","The Hammer of Olympia","","Divide to Conquer","6","Armistos",""
"DA","0310","Night Lords","Castellan","The Day of Revelation","","Inspiring Presence","6","Chaplain",""
"JV","0311","World Eaters","Leviathan","The Pale Hunters","Emperor's Children","Void Walker","11","Siege Breaker",""
"RL","0312","Militia & Cults","Leviathan","","Iron Warriors","Immovable Object","10","Rogue Psyker",""
"RI","0313","Blackshields","Castellan","Sagyar Mazan","","Master Tactician","2","Vigilator",""
"ST","0314","Questoris Knights","Leviathan","","","Connoisseur of Alien Curios","14","Lord Scion",""
"VE","0315","Sons of Horus","Castellan","The Dark Brethren","","Connoisseur of Alien Curios","14","Chaplain",""
"QJ","0316","Sons of Horus","Crusade","The Steel Fist","","Legendary Fighter","6","Esoterist",""
"LT","0317","Salamanders","Crusade","Chymeriae","","Master Tactician","14","Master of Signals",""
"JJ","0318","Raven Guard","Castellan","","Iron Hands","Glorious Renown","14","Primus Nullificator",""
"ET","0319","Imperial Fists","Castellan","","Solar Auxilia","Void Walker","3","Primus Nullificator",""
"WT","0320","Imperial Fists","Crusade","The Covenant of Fire","World Eaters","Indomitable","7","Herald",""
"NP","0321","Iron Warriors","Onslaught","The Dark Brethren","Space Wolves","Intimidating Presence","11","Moritat",""
"OZ","0322","Dark Angels","Castellan","The Day of Sorrow","Death Guard","Inspiring Presence","10","Champion",""
"ZJ","0323","Militia & Cults","Onslaught","","","Master of the Vanguard","12","Rogue Psyker",""
"JH","0324","World Eaters","Castellan","","Shattered Legions","Dread Rites","14","Chaplain",""
"KF","0325","Blood Angels","Crusade","","Blackshields","World Burner","15","Esoterist",""
"YK","0326","World Eaters","Castellan","","","Ruthless Tyrant","11","Vigilator",""
"XN","0327","Questoris Knights","Leviathan","","","Dread Rites","6","Archmagos Draykavac",""
"DU","0328","Blackshields","Castellan","Pride of the Legion","","Princeps of Deceit","2","Moritat",""
"TG","0329","Emperor's Children","Castellan","3rd Company Elite","","Legendary Fighter","14","Primus Nullificator",""
"BM","0330","Sons of Horus","Onslaught","","Night Lords","Master of Manoeuvre","12","Praevian",""
"HD","0331","Salamanders","Leviathan","","","Master of Manoeuvre","15","Praevian",""
"NV","0332","Space Wolves","Leviathan","Decapitation Strike","","Merchant Princeling","6","Forge Lord",""
"SJ","0333","Iron Hands","Leviathan","","","Perfected Targeting","2","Vigilator",""
"AN","0334","Mechanicum","Crusade","Ordo Reductor","","Puissant Commander","3","Archmagos Inar Satarael",""
"MY","0335","White Scars","Leviathan","The Reaping","Death Guard","Master of Offence","15","Master of Signals",""
"JB","0336","Ultramarines","Crusade","","","Ruthless Tyrant","5","Herald",""
"DB","0337","Alpha Legion","Crusade","","","Master of Offence","4","Praetor",""
"MF","0338","Alpha Legion","Castellan","The Guard of the Crimson King","","Master of Mechanisms","8","Praetor",""
"SW","0339","Emperor's Children","Castellan","Ravenwing Protocol","Raven Guard","Master of Ambush","10","Esoterist",""
"TC","0340","Thousand Sons","Crusade","Horror Cult","","Divide to Conquer","5","Master of Signals",""
"OS","0341","Mechanicum","matrixOfRuin","","Dark Angels","Beloved of the People","8","Magos Reductor",""
"WU","0342","Iron Warriors","Leviathan","","","Puissant Commander","9","Praetor",""
"DW","0343","Emperor's Children","Onslaught","Orbital Assault","","Predictive Augury","13","Librarian",""
"XM","0344","Death Guard","Crusade","Decapitation Strike","","Tenacity","13","Vigilator",""
"KC","0345","Imperial Fists","Onslaught","The Awakening Fire","Blood Angels","Favoured of Mars","7","Forge Lord",""
"FQ","0346","World Eaters","Crusade","The Pale Hunters","","Princeps of Deceit","2","Librarian",""
"TR","0347","Salamanders","Crusade","","","Master of Manoeuvre","10","Primus Medicae",""
"NJ","0348","Raven Guard","Leviathan","Zone Mortalis Assault Force","","Bitter Blood","7","Forge Lord",""
"OW","0349","Salamanders","Onslaught","Death Seekers","","Conqueror of Cities","6","Champion",""
"YA","0350","Questoris Knights","Crusade","","","Favoured of Mars","5","Archmagos Draykavac",""
"TW","0351","Imperial Fists","Crusade","","Word Bearers","Lord of the Abyss","1","Centurion",""
"AI","0352","Blackshields","Onslaught","3rd Company Elite","Blood Angels","Strategic Genius","6","Chaplain",""
"YY","0353","Blackshields","Onslaught","","","Night Attacker","15","Forge Lord",""
"VM","0354","Night Lords","Leviathan","","","Glorious Renown","3","Master of Signals",""
"NT","0355","Militia & Cults","Leviathan","","Shattered Legions","World Burner","9","Rogue Psyker Alpha",""
"ZS","0356","Blood Angels","Leviathan","The Bloodied Claws","","Ruthless Tyrant","15","Praetor Tribune",""
"CN","0357","World Eaters","Castellan","Ironfire","","Bloody Handed","3","Primus Medicae",""
"VW","0358","Death Guard","Onslaught","The Seekers Arrow","","Lord of the Abyss","1","Primus Nullificator",""
"KF","0359","White Scars","Leviathan","Drop Assault Vanguard","Mechanicum","Robber Baron","1","Delegatus",""
"CD","0360","Word Bearers","Leviathan","Fury of the Ancients","","The Dust of a Thousand Worlds","14","Moritat",""
"DD","0361","Blood Angels","Onslaught","","","Siege Master","1","Moritat",""
"TJ","0362","Night Lords","Onslaught","Ironwing Protocol","","Hell Rider","14","Champion",""
"RU","0363","Questoris Knights","Leviathan","","","Dread Rites","11","Archmagos Draykavac",""
"RS","0364","Imperial Fists","Leviathan","","","Master Tactician","4","Praevian",""
"JE","0365","Solar Auxilia","Onslaught","","","Paladin of Glory","15","Strategos",""
"RJ","0366","Word Bearers","Crusade","Pride of the Legion","Night Lords","Tenacity","10","Forge Lord",""
"NJ","0367","Ultramarines","Onslaught","The Dark Brethren","","Void Walker","10","Armistos",""
"TN","0368","Night Lords","Onslaught","","","Siege Master","12","Librarian",""
"FG","0369","Blackshields","Castellan","Death Seekers","","Siege Master","8","Esoterist",""
"HE","0370","Sons of Horus","Leviathan","The Crimson Path","Dark Angels","Perfected Targeting","1","Primus Medicae",""
"QA","0371","Mechanicum","Leviathan","","","Robber Baron","14","Magos Dominus",""
"JP","0372","Salamanders","Castellan","The Serpent's Bane","","Puissant Commander","5","Master of Signals",""
"ZC","0373","Blackshields","Castellan","","","Master Tactician","5","Chaplain",""
"OJ","0374","Iron Warriors","Leviathan","Sky Hunter Phalanx","","Glorious Renown","8","Armistos",""
"BU","0375","White Scars","Leviathan","Decapitation Strike","","Bloody Handed","6","Herald",""
"OH","0376","Death Guard","Crusade","","","Master of Manoeuvre","9","Centurion",""
"SW","0377","Space Wolves","Onslaught","","","Divide to Conquer","10","Praetor",""
"YJ","0378","White Scars","Castellan","The Pale Hunters","","Uncanny Survivor","10","Primus Nullificator",""
"IX","0379","Emperor's Children","Onslaught","Primarch's Chosen","","Immovable Object","12","Moritat",""
"XL","0380","Solar Auxilia","Crusade","","","Predictive Augury","12","Strategos",""
"WP","0381","Sons of Horus","Leviathan","The Bloodied Gauntlet","Sons of Horus","Siege Master","5","Primus Nullificator",""
"NU","0382","Dark Angels","Castellan","The Coils of the Hydra","Emperor's Children","Paladin of Glory","5","Forge Lord",""
"NF","0383","Imperial Fists","Onslaught","","","Princeps of Deceit","4","Vigilator",""
"LM","0384","Blood Angels","Crusade","","Blood Angels","Beloved of the People","2","Praevian",""
"TT","0385","Blackshields","Castellan","The Day of Sorrow","","Bloody Handed","14","Mortificator",""
"TR","0386","Iron Warriors","Leviathan","Sky Hunter Phalanx","White Scars","Child of Terra","11","Master of Signals",""
"CC","0387","Blood Angels","Leviathan","The Black Reaving","","Master of Offence","3","Master of Signals",""
"BJ","0388","World Eaters","Onslaught","","","Merchant Princeling","1","Vigilator",""
"VX","0389","Militia & Cults","Crusade","","","Favoured of Mars","13","Force Commander",""
"EX","0390","Raven Guard","Crusade","The Steel Fist","","Conqueror of Cities","4","Armistos",""
"GY","0391","Iron Warriors","Leviathan","","","Master of Offence","6","Armistos",""
"BT","0392","Solar Auxilia","Castellan","","Shattered Legions","Glorious Renown","9","Lord Marshal Ireton MaSade",""
"GT","0393","Shattered Legions","Crusade","Death Seekers","","Shattering Bombardment","12","Siege Breaker",""
"JA","0394","Space Wolves","Leviathan","Outcast Sons","","Battlefield Analysis","3","Praevian",""
"ZZ","0395","Alpha Legion","Castellan","Armoured Spearhead","Iron Hands","Master of Ambush","1","Praetor",""
"FJ","0396","Blackshields","Onslaught","The Unbroken Vow","","Paladin of Glory","13","Praevian",""
"HM","0397","Dark Angels","Crusade","Liberation Force","Thousand Sons","Predictive Augury","11","Siege Breaker",""
"CU","0398","Death Guard","Castellan","The Dark Brethren","","Predictive Augury","6","Vigilator",""
"EL","0399","Thousand Sons","Castellan","The Reaping","","Blind Barrage","5","Centurion",""
"SS","0400","Death Guard","Castellan","Liberation Force","","Paladin of Glory","3","Armistos",""
"TY","0401","Militia & Cults","Leviathan","","","The Dust of a Thousand Worlds","4","Force Commander",""
"EM","0402","Sons of Horus","Onslaught","Drop Assault Vanguard","","Inspiring Presence","12","Primus Nullificator",""
"FD","0403","Salamanders","Crusade","Fury of the Ancients","","Paladin of Glory","5","Primus Medicae",""
"HT","0404","Alpha Legion","Leviathan","","Questoris Knights","Conqueror of Cities","11","Armistos",""
"YC","0405","Iron Hands","Leviathan","Orphans of Betrayal","","Conqueror of Cities","13","Primus Nullificator",""
"QI","0406","Salamanders","Leviathan","Armoured Breakthrough","","Child of Terra","11","Primus Nullificator",""
"VV","0407","Death Guard","Crusade","","","Siege Master","3","Librarian",""
"XH","0408","Militia & Cults","Leviathan","","","Predictive Augury","10","Platoon Commander",""
"JR","0409","Imperial Fists","Onslaught","Ironfire","Solar Auxilia","Battlefield Analysis","13","Praetor Tribune",""
"NO","0410","Word Bearers","Onslaught","","","Indomitable","4","Primus Nullificator",""
"RN","0411","Blackshields","Castellan","Ravenwing Protocol","Sons of Horus","Merchant Princeling","9","Mortificator",""
"MO","0412","Dark Angels","Crusade","","","The Dust of a Thousand Worlds","7","Praetor",""
"PH","0413","Emperor's Children","Castellan","Death Seekers","Emperor's Children","Coordinated Assault","10","Praevian",""
"AQ","0414","Ultramarines","Castellan","Armoured Spearhead","","Princeps of Deceit","10","Centurion",""
"IL","0415","Salamanders","Leviathan","The Unbroken Vow","","Master of Manoeuvre","14","Armistos",""
"EI","0416","World Eaters","Leviathan","Fury of the Ancients","Mechanicum","Child of Terra","9","Mortificator",""
"ZF","0417","Alpha Legion","Castellan","Creeping Death","Thousand Sons","Void Master","2","Librarian",""
"DI","0418","Blackshields","Onslaught","","","Perfected Targeting","1","Mortificator",""
"AZ","0419","Space Wolves","Leviathan","The Coils of the Hydra","","Legendary Fighter","10","Moritat",""
"DW","0420","Questoris Knights","Leviathan","","","Battlefield Analysis","2","Archmagos Draykavac",""
"VJ","0421","Blackshields","Castellan","","","Master of the Vanguard","15","Moritat",""
"MJ","0422","White Scars","Crusade","The Seekers Arrow","","Master of Mechanisms","12","Praevian",""
"UE","0423","Raven Guard","Onslaught","Pride of the Legion","","Lord of the Abyss","15","Praetor",""
"AJ","0424","Iron Hands","Onslaught","The Crimson Path","Word Bearers","Strategic Genius","2","Primus Nullificator",""
"YI","0425","Mechanicum","Onslaught","","","Bitter Blood","5","Magos Dominus",""
"JV","0426","Mechanicum","matrixOfRuin","Ordo Reductor","Iron Hands","Beloved of the People","15","Magos Dominus",""
"HV","0427","Salamanders","Castellan","","","Immovable Object","11","Moritat",""
"BL","0428","Dark Angels","Crusade","Decapitation Strike","","Conqueror of Cities","11","Moritat",""
"NY","0429","Iron Hands","Onslaught","3rd Company Elite","","Hell Rider","14","Herald",""
"LG","0430","Mechanicum","matrixOfRuin","Ordo Reductor","Sons of Horus","Beloved of the People","9","Secutarii Axiarch",""
"HE","0431","World Eaters","Leviathan","Pride of the Legion","","The Death of Flesh","5","Praetor",""
"GH","0432","Iron Hands","Leviathan","","","Conqueror of Cities","14","Herald",""
"KG","0433","Shattered Legions","Castellan","","Ultramarines","Puissant Commander","1","Armistos",""
