"PlayerID","gameID","faction","forceOrg","ROW/Subfaction","alliedFaction","warlordTrait","VPs","warlord","listName"
"TJ","0137","Alpha Legion","Castellan","","","Robber Baron","11","Siege Breaker",""
"UB","0138","Blood Angels","Castellan","Orphans of Betrayal","","Void Walker","12","Primus Medicae",""
"TS","0139","Questoris Knights","Onslaught","","Iron Hands","Favoured of Mars","8","Archmagos Draykavac",""
"EZ","0140","Night Lords","Onslaught","Armoured Spearhead","","Indomitable","1","Moritat",""
"QJ","0141","World Eaters","Crusade","","","Shattering Bombardment","4","Praevian",""
"AP","0142","Questoris Knights","Castellan","","","Tenacity","1","Lord Scion",""
"HE","0143","Mechanicum","matrixOfRuin","Taghmata Omnissiah","Dark Angels","Target Priority","4","Magos reductor",""
"SH","0144","Word Bearers","Onslaught","Armoured Spearhead","","Connoisseur of Alien Curios","8","Praetor",""
"KE","0145","Death Guard","Onslaught","Brethren of Iron","","Child of Terra","1","Armistos",""
"MS","0146","Raven Guard","Onslaught","","","Strategic Genius","1","Praetor Tribune",""
"PX","0147","Thousand Sons","Castellan","Zone Mortalis Assault Force","","Beloved of the People","6","Delegatus",""
"MN","0148","White Scars","Crusade","Pride of the Legion","Iron Hands","Immovable Object","11","Praetor",""
"KL","0149","Thousand Sons","Castellan","Outcast Sons","","World Burner","2","Praetor Tribune",""
"CF","0150","Mechanicum","Leviathan","Taghmata Omnissiah","Word Bearers","Beloved of the People","14","Archmagos Inar Satarael",""
"XL","0151","White Scars","Castellan","Legion Recon Company","","Divide to Conquer","2","Siege Breaker",""
"AL","0152","Ultramarines","Leviathan","The Logos Lectora","","Bitter Blood","7","Warmonger",""
"FD","0153","Blood Angels","Onslaught","Sacrificial Offering","","Strategic Genius","3","Praetor",""
"KW","0154","Space Wolves","Leviathan","Outcast Sons","Thousand Sons","Princeps of Deceit","7","Master of Signals",""
"ZJ","0155","Imperial Fists","Leviathan","Orbital Assault","","Target Priority","5","Master of Signals",""
"AJ","0156","Word Bearers","Leviathan","Armoured Spearhead","","Legendary Fighter","6","Warmonger",""
"VQ","0157","Word Bearers","Crusade","Hunter-Killer Mission","Ultramarines","Connoisseur of Alien Curios","8","Centurion",""
"WK","0158","Mechanicum","Crusade","Taghmata Omnissiah","","Connoisseur of Alien Curios","6","Magos Prime",""
"OL","0159","Death Guard","Castellan","Legion Recon Company","","The Dust of a Thousand Worlds","14","Champion",""
"LN","0160","Salamanders","Castellan","Sky Hunter Phalanx","","The Death of Flesh","15","Praetor",""
"ZE","0161","Mechanicum","Castellan","Taghmata Omnissiah","","Conqueror of Cities","3","Magos Reductor Calleb Decima",""
"TA","0162","Space Wolves","Castellan","Primarch's Chosen","","Strategic Genius","2","Herald",""
"AO","0163","Emperor's Children","Onslaught","Primarch's Chosen","","Night Attacker","8","Siege Breaker",""
"WD","0164","Iron Warriors","Crusade","","","Siege Master","13","Master of Signals",""
"MT","0165","Questoris Knights","Leviathan","","","Puissant Commander","7","Archmagos Draykavac",""
"DY","0166","Questoris Knights","Crusade","","Questoris Knights","Legendary Fighter","3","Seneschal",""
"QJ","0167","Salamanders","Castellan","Angel's Wrath","","Hell Rider","13","Warmonger",""
"IS","0168","Dark Angels","Leviathan","Primarch's Chosen","","Puissant Commander","9","Armistos",""
"SV","0169","Iron Hands","Onslaught","Legion Recon Company","","Bloody Handed","7","Praetor Tribune",""
"QK","0170","World Eaters","Castellan","Armoured Breakthrough","","Bitter Blood","2","Herald",""
"YH","0171","Space Wolves","Castellan","Primarch's Chosen","Death Guard","Void Walker","12","Primus Medicae",""
"QB","0172","Night Lords","Onslaught","","","The Dust of a Thousand Worlds","15","Primus Nullificator",""
"RE","0173","Death Guard","Leviathan","","Ultramarines","Hell Rider","5","Herald",""
"NJ","0174","Dark Angels","Onslaught","After Isstvan","","Master Tactician","4","Esoterist",""
"QL","0175","Solar Auxilia","Crusade","","","Blind Barrage","9","Legate Commander",""
"PN","0176","Solar Auxilia","Leviathan","","","Legendary Fighter","5","Lord Marshal Ireton MaSade",""
"FK","0177","World Eaters","Crusade","Outcast Sons","","Child of Terra","8","Primus Medicae",""
"EW","0178","Imperial Fists","Leviathan","Hammerfell Strike Force","","Beloved of the People","7","Master of Signals",""
"FQ","0179","Iron Warriors","Crusade","Orbital Assault","","Master of Defence","13","Master of Signals",""
"FT","0180","World Eaters","Leviathan","Fury of the Ancients","","Bloody Handed","6","Primus Nullificator",""
"FD","0181","Death Guard","Castellan","Pride of the Legion","","The Dust of a Thousand Worlds","10","Praetor",""
"DH","0182","Emperor's Children","Leviathan","","World Eaters","Tenacity","10","Forge Lord",""
"VA","0183","Solar Auxilia","Castellan","","","Intimidating Presence","11","Auxilia Tank Commander",""
"ES","0184","Iron Hands","Onslaught","Brethren of Iron","","Void Walker","15","Armistos",""
"JR","0185","Iron Warriors","Onslaught","","","Glorious Renown","6","Forge Lord",""
"SW","0186","Dark Angels","Castellan","The Steel Fist","","Master Tactician","8","Esoterist",""
"JN","0187","Blood Angels","Castellan","Sky Hunter Phalanx","","Intimidating Presence","5","Delegatus",""
"ZM","0188","Iron Hands","Onslaught","","","Master of the Vanguard","3","Vigilator",""
"AT","0189","Sons of Horus","Onslaught","Angel's Wrath","","Glorious Renown","14","Herald",""
"VM","0190","Sons of Horus","Onslaught","Pride of the Legion","","Princeps of Deceit","13","Chaplain",""
"TK","0191","White Scars","Castellan","","Raven Guard","Paladin of Glory","1","Primus Nullificator",""
"IG","0192","Blackshields","Castellan","","Iron Hands","Bloody Handed","5","Esoterist",""
"DS","0193","Raven Guard","Leviathan","Hunter-Killer Mission","","Dread Rites","1","Primus Nullificator",""
"WK","0194","Iron Warriors","Castellan","","","Robber Baron","14","Primus Medicae",""
"TR","0195","Questoris Knights","Crusade","","Emperor's Children","Merchant Princeling","14","Archmagos Draykavac",""
"YI","0196","Sons of Horus","Onslaught","","","Bloody Handed","9","Delegatus",""
"BE","0197","Blood Angels","Leviathan","","","Robber Baron","15","Praetor Tribune",""
"YR","0198","Word Bearers","Castellan","","","The Dust of a Thousand Worlds","10","Chaplain",""
"PP","0199","Thousand Sons","Onslaught","Zone Mortalis Assault Force","Emperor's Children","Master of Manoeuvre","4","Champion",""
"ZO","0200","Emperor's Children","Leviathan","","","Bitter Blood","12","Moritat",""
"BJ","0201","Night Lords","Onslaught","","Iron Hands","Void Walker","10","Praetor",""
"HC","0202","Militia & Cults","Onslaught","","Ultramarines","Paladin of Glory","9","Discipline Master",""
"ZP","0203","Emperor's Children","Crusade","The Maru Skara","Night Lords","Tenacity","6","Primus Medicae",""
"OO","0204","Solar Auxilia","Leviathan","","Mechanicum","Inspiring Presence","7","Lord Marshal Ireton MaSade",""
"QO","0205","Solar Auxilia","Castellan","","Mechanicum","Blind Barrage","13","Auxilia Tank Commander",""
"VE","0206","Night Lords","Leviathan","Drop Assault Vanguard","","Predictive Augury","11","Herald",""
"RM","0207","White Scars","Leviathan","Armoured Breakthrough","","Master of Mechanisms","12","Warmonger",""
"IU","0208","Dark Angels","Crusade","Drop Assault Vanguard","","Divide to Conquer","8","Armistos",""
"XG","0209","Militia & Cults","Onslaught","","","Bitter Blood","1","Rogue Psyker",""
"MG","0210","Questoris Knights","Onslaught","","","Favoured of Mars","5","Archmagos Draykavac",""
"LF","0211","Death Guard","Leviathan","","Shattered Legions","Glorious Renown","1","Mortificator",""
"FQ","0212","Iron Hands","Crusade","Primarch's Chosen","","Bloody Handed","3","Warmonger",""
"EZ","0213","Death Guard","Crusade","The Reaping","","Perfected Targeting","8","Centurion",""
"PX","0214","Emperor's Children","Leviathan","Brethren of Iron","Iron Hands","Conqueror of Cities","3","Warmonger",""
"TP","0215","Militia & Cults","Crusade","","","Immovable Object","12","Platoon Commander",""
"QX","0216","Death Guard","Leviathan","Pride of the Legion","","Ruthless Tyrant","14","Armistos",""
"LF","0217","Space Wolves","Crusade","Pride of the Legion","Militia & Cults","Conqueror of Cities","8","Herald",""
"CW","0218","Iron Hands","Castellan","Brethren of Iron","Dark Angels","Legendary Fighter","3","Herald",""
"NN","0219","Questoris Knights","Crusade","","","Connoisseur of Alien Curios","5","Archmagos Draykavac",""
"QT","0220","Ultramarines","Leviathan","Drop Assault Vanguard","Iron Hands","Master of Mechanisms","14","Mortificator",""
"CP","0221","Mechanicum","Leviathan","Ordo Reductor","","Master of Manoeuvre","7","Secutarii Axiarch",""
"ES","0222","Thousand Sons","Crusade","Primarch's Chosen","Blackshields","Inspiring Presence","8","Mortificator",""
"LD","0223","Space Wolves","Leviathan","Brethren of Iron","","Master of Defence","6","Siege Breaker",""
"PX","0224","Salamanders","Crusade","","","Lord of the Abyss","3","Delegatus",""
"MH","0225","Shattered Legions","Crusade","Hunter-Killer Mission","","Void Walker","15","Librarian",""
"QE","0226","Militia & Cults","Onslaught","","Raven Guard","Inspiring Presence","11","Force Commander",""
"XO","0227","Thousand Sons","Onslaught","Orbital Assault","","Princeps of Deceit","2","Herald",""
"NU","0228","Shattered Legions","Leviathan","Armoured Breakthrough","","Master of Defence","2","Herald",""
"HG","0229","Night Lords","Onslaught","After Isstvan","","Master of Ambush","14","Primus Medicae",""
"GT","0230","Sons of Horus","Onslaught","","","World Burner","6","Mortificator",""
"DJ","0231","Imperial Fists","Castellan","Armoured Breakthrough","","The Death of Flesh","4","Siege Breaker",""
"EA","0232","Iron Warriors","Onslaught","","","Uncanny Survivor","6","Praetor",""
"RN","0233","Shattered Legions","Castellan","Fury of the Ancients","","Coordinated Assault","1","Esoterist",""
"MW","0234","Raven Guard","Onslaught","","","Intimidating Presence","8","Primus Medicae",""
"TY","0235","Iron Hands","Leviathan","Drop Assault Vanguard","Iron Warriors","Indomitable","12","Armistos",""
"GC","0236","Space Wolves","Castellan","","","The Dust of a Thousand Worlds","9","Centurion",""
"RW","0237","Questoris Knights","Castellan","","","Target Priority","15","Archmagos Draykavac",""
"UF","0238","Death Guard","Leviathan","Pride of the Legion","","Princeps of Deceit","8","Praetor Tribune",""
"EZ","0239","Dark Angels","Onslaught","The Unbroken Vow","","Child of Terra","13","Champion",""
"XV","0240","Dark Angels","Leviathan","Armoured Spearhead","","Master of Manoeuvre","12","Mortificator",""
"PR","0241","World Eaters","Castellan","","","Night Attacker","2","Herald",""
"LF","0242","Imperial Fists","Leviathan","","","Lord of the Abyss","5","Chaplain",""
"PE","0243","Thousand Sons","Onslaught","Drop Assault Vanguard","Blackshields","Connoisseur of Alien Curios","2","Herald",""
"CE","0244","Ultramarines","Onslaught","After Isstvan","","Lord of the Abyss","2","Warmonger",""
"HO","0245","Death Guard","Castellan","Orbital Assault","","Immovable Object","4","Praetor Tribune",""
"AY","0246","Space Wolves","Castellan","","","The Dust of a Thousand Worlds","6","Siege Breaker",""
"MM","0247","Iron Hands","Leviathan","Hunter-Killer Mission","","Target Priority","4","Praevian",""
"UT","0248","White Scars","Onslaught","","","Master of Ambush","13","Centurion",""
"XC","0249","Imperial Fists","Onslaught","Angel's Wrath","White Scars","Siege Master","13","Primus Nullificator",""
"KS","0250","Night Lords","Castellan","","","Marcher Lord","11","Delegatus",""
"BP","0251","World Eaters","Crusade","","Militia & Cults","The Dust of a Thousand Worlds","15","Chaplain",""
"ZX","0252","Thousand Sons","Leviathan","Outcast Sons","","Void Walker","10","Mortificator",""
"VY","0253","Space Wolves","Crusade","Orbital Assault","","Princeps of Deceit","2","Primus Nullificator",""
"OA","0254","Thousand Sons","Castellan","Angel's Wrath","","Child of Terra","15","Centurion",""
"JM","0255","Imperial Fists","Onslaught","Zone Mortalis Assault Force","","World Burner","14","Centurion",""
"TP","0256","World Eaters","Crusade","Brethren of Iron","","Merchant Princeling","13","Delegatus",""
"NG","0257","Questoris Knights","Onslaught","","Dark Angels","Intimidating Presence","11","Lord Scion",""
"VH","0258","Sons of Horus","Crusade","Pride of the Legion","Shattered Legions","Paladin of Glory","2","Forge Lord",""
"WD","0259","Raven Guard","Onslaught","Armoured Breakthrough","","World Burner","2","Praetor",""
"SW","0260","Night Lords","Crusade","Legion Recon Company","","Bitter Blood","6","Centurion",""
"KF","0261","Alpha Legion","Onslaught","","","Favoured of Mars","6","Master of Signals",""
"VS","0262","Blackshields","Crusade","Pride of the Legion","","Divide to Conquer","15","Primus Medicae",""
"KK","0263","Death Guard","Castellan","","","Legendary Fighter","10","Primus Medicae",""
"QK","0264","Blackshields","Crusade","Orbital Assault","","Bloody Handed","5","Vigilator",""
"FR","0265","Blackshields","Onslaught","","","Predictive Augury","5","Forge Lord",""
"CB","0266","Shattered Legions","Crusade","Sky Hunter Phalanx","","The Dust of a Thousand Worlds","6","Primus Nullificator",""
"BD","0267","Night Lords","Crusade","","","Shattering Bombardment","4","Warmonger",""
"AF","0268","World Eaters","Castellan","Berserker Assault","Death Guard","Beloved of the People","6","Praetor Tribune",""
"QH","0269","Dark Angels","Crusade","Sky Hunter Phalanx","","Merchant Princeling","13","Primus Nullificator",""
"QB","0270","Sons of Horus","Onslaught","Brethren of Iron","","Legendary Fighter","5","Praetor Tribune",""
"KA","0271","Thousand Sons","Leviathan","","","Master of Manoeuvre","8","Primus Medicae",""
"TV","0272","Alpha Legion","Onslaught","Legion Recon Company","","Master of the Vanguard","5","Moritat",""
"WD","0273","Militia & Cults","Leviathan","","","Connoisseur of Alien Curios","10","Force Commander",""
"DX","0274","Imperial Fists","Onslaught","","Imperial Fists","Merchant Princeling","15","Centurion",""
"LM","0275","Night Lords","Crusade","Sacrificial Offering","World Eaters","Tenacity","13","Praetor",""
"DC","0276","Iron Hands","Onslaught","Sacrificial Offering","Blackshields","The Dust of a Thousand Worlds","3","Mortificator",""
"EC","0277","Iron Warriors","Leviathan","Armoured Spearhead","","Shattering Bombardment","5","Librarian",""
"IF","0278","Space Wolves","Leviathan","Armoured Spearhead","","Immovable Object","15","Praetor Tribune",""
"ZY","0279","Raven Guard","Leviathan","Brethren of Iron","Iron Warriors","Dread Rites","12","Armistos",""
"RJ","0280","Death Guard","Crusade","The Reaping","Word Bearers","Favoured of Mars","11","Champion",""
"BR","0281","Thousand Sons","Crusade","","","Hell Rider","14","Praetor Tribune",""
"NQ","0282","World Eaters","Leviathan","Hunter-Killer Mission","","Child of Terra","4","Vigilator",""
"SN","0283","Dark Angels","Leviathan","Brethren of Iron","","Princeps of Deceit","15","Vigilator",""
"WC","0284","Salamanders","Castellan","Sky Hunter Phalanx","Sons of Horus","Perfected Targeting","12","Praetor",""
"MN","0285","White Scars","Castellan","Armoured Breakthrough","","Child of Terra","12","Siege Breaker",""
"YD","0286","Solar Auxilia","Leviathan","","","Hell Rider","6","Strategos",""
"UK","0287","Word Bearers","Crusade","Orphans of Betrayal","Salamanders","Battlefield Analysis","9","Master of Signals",""
"BP","0288","Sons of Horus","Crusade","","","Tenacity","7","Forge Lord",""
"ML","0289","World Eaters","Onslaught","","","Favoured of Mars","5","Mortificator",""
"RP","0290","Alpha Legion","Onslaught","Sacrificial Offering","","Perfected Targeting","6","Praetor",""
"ZY","0291","Imperial Fists","Crusade","Drop Assault Vanguard","","Battlefield Analysis","10","Praevian",""
"ZF","0292","Sons of Horus","Onslaught","","","Inspiring Presence","10","Praevian",""
"XR","0293","Imperial Fists","Castellan","","","Bitter Blood","15","Primus Medicae",""
"UY","0294","Iron Hands","Onslaught","After Isstvan","","Blind Barrage","7","Warmonger",""
"OD","0295","Thousand Sons","Leviathan","","","Paladin of Glory","3","Librarian",""
"UD","0296","Space Wolves","Crusade","After Isstvan","","Master of Ambush","8","Mortificator",""
"PW","0297","Militia & Cults","Leviathan","","","Shattering Bombardment","6","Rogue Psyker",""
"GK","0298","Blackshields","Crusade","","Raven Guard","Bitter Blood","3","Primus Nullificator",""
"SK","0299","Salamanders","Leviathan","Legion Recon Company","","Tenacity","14","Forge Lord",""
"FT","0300","Death Guard","Castellan","The Reaping","Death Guard","Coordinated Assault","2","Mortificator",""
"PW","0301","Questoris Knights","Crusade","","","World Burner","14","Archmagos Draykavac",""
"IS","0302","Death Guard","Castellan","","Solar Auxilia","Puissant Commander","8","Forge Lord",""
"OV","0303","Shattered Legions","Crusade","","Raven Guard","Perfected Targeting","15","Warmonger",""
"QU","0304","Salamanders","Castellan","","White Scars","Glorious Renown","7","Esoterist",""
"QK","0305","Shattered Legions","Crusade","Outcast Sons","","Shattering Bombardment","11","Esoterist",""
"YQ","0306","Night Lords","Crusade","The Swift Blade","","Princeps of Deceit","14","Esoterist",""
"TI","0307","Imperial Fists","Castellan","Armoured Breakthrough","","Indomitable","3","Siege Breaker",""
"GE","0308","Dark Angels","Castellan","Brethren of Iron","","Inspiring Presence","7","Herald",""
"SS","0309","Imperial Fists","Castellan","Hammerfell Strike Force","World Eaters","Strategic Genius","4","Siege Breaker",""
"AM","0310","Mechanicum","Onslaught","Ordo Reductor","","Target Priority","8","Magos reductor",""
"VE","0311","Militia & Cults","Castellan","","","Target Priority","6","Rogue Psyker",""
"OS","0312","Thousand Sons","Onslaught","","World Eaters","Marcher Lord","3","Chaplain",""
"BB","0313","Dark Angels","Onslaught","Brethren of Iron","","Battlefield Analysis","14","Forge Lord",""
"TT","0314","Thousand Sons","Crusade","","","Master Tactician","5","Primus Nullificator",""
"IE","0315","Night Lords","Castellan","The Bloodied Gauntlet","","Marcher Lord","2","Mortificator",""
"UE","0316","Militia & Cults","Castellan","","","Conqueror of Cities","3","Discipline Master",""
"SP","0317","Iron Hands","Onslaught","","","Master of Offence","11","Praevian",""
"IY","0318","White Scars","Leviathan","Sacrificial Offering","","Hell Rider","13","Librarian",""
"QT","0319","World Eaters","Onslaught","","Space Wolves","Beloved of the People","4","Praevian",""
"NW","0320","Blood Angels","Castellan","Primarch's Chosen","Word Bearers","Conqueror of Cities","10","Chaplain",""
"ZM","0321","White Scars","Onslaught","Angel's Wrath","","Strategic Genius","4","Esoterist",""
"EZ","0322","Shattered Legions","Leviathan","","","Beloved of the People","3","Chaplain",""
"TK","0323","World Eaters","Onslaught","Pride of the Legion","","Master of Mechanisms","7","Armistos",""
"RR","0324","Raven Guard","Crusade","Armoured Spearhead","","The Death of Flesh","2","Herald",""
"GC","0325","Imperial Fists","Castellan","","","Uncanny Survivor","10","Armistos",""
"MQ","0326","World Eaters","Crusade","Drop Assault Vanguard","Ultramarines","The Death of Flesh","3","Librarian",""
"XH","0327","White Scars","Leviathan","","","The Death of Flesh","15","Warmonger",""
"UF","0328","White Scars","Crusade","","White Scars","Shattering Bombardment","12","Primus Nullificator",""
"GV","0329","Salamanders","Crusade","","Iron Hands","Dread Rites","2","Primus Medicae",""
"LP","0330","Iron Hands","Onslaught","Sky Hunter Phalanx","Alpha Legion","Void Master","6","Praevian",""
"JV","0331","Night Lords","Castellan","Pride of the Legion","","Master of Offence","2","Praetor Tribune",""
"WQ","0332","Salamanders","Crusade","Angel's Wrath","","Master of Manoeuvre","12","Mortificator",""
"ID","0333","Death Guard","Crusade","Legion Recon Company","","Dread Rites","3","Esoterist",""
"WJ","0334","Word Bearers","Castellan","","","Coordinated Assault","14","Warmonger",""
"RH","0335","Militia & Cults","Leviathan","","","Legendary Fighter","8","Rogue Psyker Alpha",""
"IK","0336","World Eaters","Onslaught","After Isstvan","","Night Attacker","2","Primus Medicae",""
"QT","0337","World Eaters","Onslaught","Armoured Breakthrough","","Strategic Genius","9","Mortificator",""
"IP","0338","Iron Warriors","Onslaught","","","Marcher Lord","4","Forge Lord",""
"HH","0339","Alpha Legion","Castellan","Armoured Breakthrough","","Shattering Bombardment","5","Mortificator",""
"WF","0340","Imperial Fists","Onslaught","Armoured Spearhead","Alpha Legion","Divide to Conquer","11","Praetor Tribune",""
"ED","0341","Thousand Sons","Castellan","Armoured Breakthrough","","Void Walker","2","Forge Lord",""
"SO","0342","Militia & Cults","Onslaught","","Alpha Legion","Bitter Blood","5","Discipline Master",""
"JF","0343","Salamanders","Onslaught","","Raven Guard","Predictive Augury","8","Primus Nullificator",""
"RB","0344","Thousand Sons","Castellan","Angel's Wrath","Blood Angels","Blind Barrage","14","Siege Breaker",""
"GG","0345","Blood Angels","Castellan","Outcast Sons","","Marcher Lord","13","Warmonger",""
"BJ","0346","Death Guard","Castellan","Outcast Sons","","World Burner","13","Moritat",""
"PD","0347","Dark Angels","Castellan","The Eskaton Imperative","Dark Angels","Battlefield Analysis","6","Moritat",""
"VJ","0348","Blood Angels","Castellan","Outcast Sons","","Tenacity","9","Centurion",""
"VV","0349","Death Guard","Crusade","Armoured Breakthrough","","Void Walker","15","Forge Lord",""
"PO","0350","Iron Warriors","Crusade","","","Bitter Blood","1","Chaplain",""
"PE","0351","Space Wolves","Castellan","Drop Assault Vanguard","","Inspiring Presence","11","Librarian",""
"AD","0352","Imperial Fists","Crusade","","","Intimidating Presence","12","Champion",""
"PE","0353","Night Lords","Leviathan","","","Indomitable","13","Forge Lord",""
"VO","0354","Blackshields","Crusade","Hunter-Killer Mission","Sons of Horus","Child of Terra","13","Forge Lord",""
"XD","0355","Night Lords","Onslaught","Angel's Wrath","","Bitter Blood","8","Delegatus",""
"KA","0356","Imperial Fists","Castellan","","","Glorious Renown","9","Chaplain",""
"LK","0357","Blackshields","Leviathan","Armoured Breakthrough","","The Dust of a Thousand Worlds","11","Champion",""
"HW","0358","Word Bearers","Leviathan","","","Master of Offence","14","Primus Medicae",""
"PI","0359","World Eaters","Onslaught","Sacrificial Offering","","Bloody Handed","2","Master of Signals",""
"SB","0360","Thousand Sons","Castellan","","","Bloody Handed","8","Praetor Tribune",""
"WP","0361","Death Guard","Castellan","Drop Assault Vanguard","","Lord of the Abyss","5","Librarian",""
"QR","0362","Salamanders","Onslaught","After Isstvan","Mechanicum","Divide to Conquer","9","Delegatus",""
"PE","0363","Sons of Horus","Crusade","Legion Recon Company","","Shattering Bombardment","11","Mortificator",""
"XE","0364","Solar Auxilia","Castellan","","","Conqueror of Cities","3","Auxilia Tank Commander",""
"UA","0365","Death Guard","Onslaught","Fury of the Ancients","","Battlefield Analysis","4","Praetor Tribune",""
"NA","0366","Night Lords","Castellan","Armoured Breakthrough","","Robber Baron","3","Armistos",""
"KI","0367","Death Guard","Leviathan","Orbital Assault","","Coordinated Assault","3","Mortificator",""
"HN","0368","Ultramarines","Crusade","Hunter-Killer Mission","Emperor's Children","Uncanny Survivor","1","Siege Breaker",""
"JR","0369","Sons of Horus","Onslaught","","Questoris Knights","Master of Manoeuvre","4","Siege Breaker",""
"GX","0370","Militia & Cults","Castellan","","","Favoured of Mars","9","Platoon Commander",""
"HN","0371","Imperial Fists","Crusade","","","Glorious Renown","12","Armistos",""
"GB","0372","Death Guard","Castellan","Orphans of Betrayal","","Master of the Vanguard","14","Herald",""
"VR","0373","Emperor's Children","Onslaught","","","Perfected Targeting","12","Centurion",""
"PR","0374","Solar Auxilia","Castellan","","","Divide to Conquer","12","Legate Commander",""
"SD","0375","Shattered Legions","Castellan","Primarch's Chosen","","Princeps of Deceit","10","Forge Lord",""
"NR","0376","Night Lords","Castellan","Zone Mortalis Assault Force","","Lord of the Abyss","13","Forge Lord",""
"UX","0377","Ultramarines","Crusade","Orphans of Betrayal","Sons of Horus","Immovable Object","13","Champion",""
"CH","0378","Iron Warriors","Castellan","Drop Assault Vanguard","Iron Warriors","Perfected Targeting","12","Librarian",""
"UE","0379","Emperor's Children","Leviathan","Drop Assault Vanguard","","Ruthless Tyrant","10","Warmonger",""
"FK","0380","Space Wolves","Crusade","","","Favoured of Mars","1","Centurion",""
"MF","0381","Raven Guard","Leviathan","Drop Assault Vanguard","","Lord of the Abyss","4","Vigilator",""
"PU","0382","Iron Hands","Crusade","Brethren of Iron","","Master of the Vanguard","9","Praetor Tribune",""
"CA","0383","Blood Angels","Leviathan","Armoured Spearhead","","Child of Terra","7","Herald",""
"LB","0384","World Eaters","Crusade","Drop Assault Vanguard","Raven Guard","Master Tactician","2","Librarian",""
"DI","0385","Space Wolves","Onslaught","Drop Assault Vanguard","","Strategic Genius","1","Moritat",""
"KQ","0386","Imperial Fists","Leviathan","Armoured Breakthrough","White Scars","Marcher Lord","12","Delegatus",""
"NO","0387","White Scars","Onslaught","Hunter-Killer Mission","","Battlefield Analysis","9","Mortificator",""
"MH","0388","World Eaters","Onslaught","","","Master of Defence","4","Master of Signals",""
"DT","0389","Salamanders","Crusade","After Isstvan","","Merchant Princeling","9","Esoterist",""
"QP","0390","Emperor's Children","Onslaught","After Isstvan","","Connoisseur of Alien Curios","3","Champion",""
"SK","0391","Space Wolves","Crusade","","White Scars","World Burner","7","Chaplain",""
"XS","0392","Shattered Legions","Crusade","","Blood Angels","Shattering Bombardment","4","Forge Lord",""
"FY","0393","Space Wolves","Onslaught","Hunter-Killer Mission","Salamanders","Hell Rider","4","Librarian",""
"EZ","0394","World Eaters","Onslaught","","Death Guard","Beloved of the People","10","Mortificator",""
"BU","0395","White Scars","Leviathan","","Solar Auxilia","Paladin of Glory","12","Siege Breaker",""
"LQ","0396","World Eaters","Leviathan","Berserker Assault","","World Burner","10","Master of Signals",""
"GX","0397","Mechanicum","Crusade","Legio Cybernetica","","Tenacity","3","Magos Dominus",""
"RA","0398","Night Lords","Onslaught","Sky Hunter Phalanx","","Intimidating Presence","3","Moritat",""
"AT","0399","Imperial Fists","Onslaught","Legion Recon Company","","Battlefield Analysis","13","Master of Signals",""
"SP","0400","Questoris Knights","Castellan","","Solar Auxilia","Ruthless Tyrant","15","Archmagos Draykavac",""
"AG","0401","Iron Hands","Leviathan","","","Paladin of Glory","13","Chaplain",""
"NY","0402","Iron Warriors","Crusade","Armoured Breakthrough","","The Death of Flesh","14","Herald",""
"EI","0403","Militia & Cults","Onslaught","","","Strategic Genius","13","Force Commander",""
"AK","0404","Night Lords","Castellan","Brethren of Iron","","Perfected Targeting","4","Centurion",""
"CC","0405","Militia & Cults","Castellan","","","Predictive Augury","6","Rogue Psyker Alpha",""
"RG","0406","Imperial Fists","Crusade","","Shattered Legions","Favoured of Mars","3","Primus Medicae",""
"EV","0407","Questoris Knights","Onslaught","","","Lord of the Abyss","15","Archmagos Draykavac",""
"VF","0408","Raven Guard","Leviathan","Outcast Sons","","Connoisseur of Alien Curios","10","Champion",""
"CX","0409","Emperor's Children","Crusade","3rd Company Elite","","Dread Rites","14","Primus Medicae",""
"TW","0410","Shattered Legions","Leviathan","","","Bitter Blood","9","Siege Breaker",""
"VG","0411","World Eaters","Onslaught","Hunter-Killer Mission","Sons of Horus","Lord of the Abyss","1","Master of Signals",""
"PF","0412","Night Lords","Leviathan","The Cross of Bone","","The Dust of a Thousand Worlds","9","Praetor Tribune",""
"RW","0413","Salamanders","Leviathan","","","Princeps of Deceit","2","Praetor",""
"YQ","0414","Emperor's Children","Crusade","Sacrificial Offering","","Master of Ambush","3","Armistos",""
"RA","0415","Blood Angels","Leviathan","Legion Recon Company","Word Bearers","Siege Master","4","Herald",""
"OG","0416","Dark Angels","Leviathan","Drop Assault Vanguard","","The Dust of a Thousand Worlds","14","Champion",""
"BV","0417","Iron Warriors","Castellan","Orbital Assault","","Bitter Blood","8","Primus Nullificator",""
"IU","0418","Iron Hands","Onslaught","Company of Bitter Iron","","Perfected Targeting","13","Chaplain",""
"ZA","0419","World Eaters","Onslaught","Pride of the Legion","","Predictive Augury","5","Praevian",""
"LX","0420","Salamanders","Onslaught","The Covenant of Fire","","Night Attacker","9","Mortificator",""
"NJ","0421","Night Lords","Leviathan","","","Uncanny Survivor","11","Forge Lord",""
"PW","0422","Imperial Fists","Castellan","","","Lord of the Abyss","14","Esoterist",""
"KU","0423","Solar Auxilia","Crusade","","","The Death of Flesh","1","Auxilia Tank Commander",""
"KM","0424","Blood Angels","Crusade","","","Puissant Commander","1","Primus Nullificator",""
"HP","0425","Blood Angels","Crusade","Brethren of Iron","","Conqueror of Cities","7","Mortificator",""
